xc,yc,zc,ux,uy,uz,state,szz,sxy,sxz,syz
3.50392,1.49495,5.5,0.0169329,-0.00934309,1.15753e-06,4,-424881,12960.9,45.4464,11.9896
4.50488,1.49502,5.5,0.019774,-0.00804434,7.17623e-07,4,-435327,9267.62,14.7854,-19.9983
5.50577,1.49506,5.5,0.0217942,-0.00713716,1.71106e-07,4,-437527,5353.35,21.0635,-7.29019
6.50662,1.49511,5.5,0.0232537,-0.00644029,-4.98869e-07,4,-427684,5644.05,-20.517,15.698
7.50741,1.49522,5.5,0.0242997,-0.00583653,-2.75187e-07,4,-418534,6660.69,-28.7413,7.95108
8.5081,1.4954,5.5,0.024965,-0.00531152,1.5813e-07,4,-412224,6247.5,-7.38746,3.79257
9.50866,1.49565,5.5,0.0252864,-0.00483656,1.15834e-07,4,-403326,5987.87,13.843,3.09992
10.5091,1.49594,5.5,0.0253102,-0.00437597,4.48158e-08,4,-395218,6539.58,8.95895,-3.04778
11.5093,1.49624,5.5,0.0250726,-0.0039332,-1.61742e-09,4,-381816,6760.48,-11.449,1.27009
12.5094,1.49653,5.5,0.0246079,-0.00352979,-2.5257e-08,4,-367377,7036.72,-1.51997,-0.607325
13.5093,1.49678,5.5,0.0239376,-0.0031796,-3.06319e-08,4,-356483,6942.03,-0.505549,-0.106737
14.5092,1.49699,5.5,0.0230841,-0.00288078,-2.07446e-08,4,-346842,6953.06,2.71314,-0.565103
15.5089,1.49718,5.5,0.0220913,-0.00261857,-2.5922e-08,4,-330016,7119.64,-1.81115,-0.349881
16.5086,1.49737,5.5,0.0210036,-0.00238431,-3.12022e-08,4,-311267,7184.49,1.54078,7.44532
17.5082,1.49755,5.5,0.0198378,-0.00217481,-1.78264e-08,4,-294593,7408.43,-0.0644234,7.98623
18.5077,1.49773,5.5,0.0185992,-0.00198706,-2.88552e-08,4,-280127,7618.67,-0.879467,0.725095
19.5072,1.49788,5.5,0.0172912,-0.00181941,-3.45581e-08,4,-267690,7773.81,-0.589419,-0.735175
20.5066,1.49803,5.5,0.0159117,-0.00166751,-1.95866e-08,4,-256748,7388.32,-2.60975,-0.336071
21.506,1.49815,5.5,0.014454,-0.00152614,1.99242e-08,4,-247209,6221.36,-1.47926,-4.07152
22.5053,1.49825,5.5,0.0129182,-0.00139602,6.8025e-08,4,-238839,4961.45,2.54058,-5.02371
23.5047,1.49834,5.5,0.0113141,-0.00128421,1.01111e-07,4,-231583,3834.12,0.247306,-2.17173
24.504,1.4984,5.5,0.00965472,-0.00119521,1.42456e-07,4,-225660,2971.24,-1.95556,0.23299
25.5033,1.49846,5.5,0.00795285,-0.00112752,1.60414e-07,4,-220883,2307.23,-3.003,1.39009
26.5025,1.49849,5.5,0.00621868,-0.00107742,9.76374e-08,4,-217258,1809.21,-2.2798,0.923234
27.5018,1.49852,5.5,0.00445989,-0.00104122,-4.9925e-08,4,-214562,1368.13,1.37167,0.106097
28.5011,1.49853,5.5,0.00268327,-0.00101741,-2.29537e-07,4,-212674,870.663,1.14618,-0.572091
29.5004,1.49854,5.5,0.000895671,-0.00100573,-3.53153e-07,4,-211676,299.781,0.658649,-0.917711
0.500577,2.49135,5.5,0.00238321,-0.0214606,-2.82159e-06,4,-391266,3359.45,20.0813,-41.4299
1.50172,2.49144,5.5,0.00707666,-0.020214,-3.69283e-07,4,-394441,9742.96,10.4887,-5.89376
2.50282,2.49158,5.5,0.0115161,-0.0180743,6.87825e-07,4,-396955,14663.6,9.51141,10.0355
3.50387,2.49173,5.5,0.0154484,-0.0156382,8.44041e-07,4,-398848,16581.4,15.7637,11.152
4.50485,2.49185,5.5,0.0186234,-0.0134769,4.60496e-07,4,-402744,14760.8,30.2767,4.40772
5.50575,2.49195,5.5,0.0209536,-0.0118514,-2.66657e-07,4,-410938,10559.1,23.6189,11.4834
6.50656,2.49206,5.5,0.022596,-0.010638,-5.85062e-07,4,-405720,9481.78,-8.73592,26.3599
7.50729,2.49225,5.5,0.0237626,-0.00960603,-5.07578e-08,4,-394136,11054.8,-19.3061,24.1903
8.50792,2.49255,5.5,0.0245212,-0.00868109,2.85108e-07,4,-386771,11399.2,-2.57214,0.003137
9.50843,2.49294,5.5,0.0248923,-0.00786004,1.88928e-07,4,-379988,10681.8,3.58289,-14.0371
10.5088,2.49341,5.5,0.0249433,-0.00710107,1.00275e-07,4,-370551,11275.8,-0.862658,-1.40894
11.5091,2.49389,5.5,0.024743,-0.00638134,4.09884e-08,4,-357917,11621,-7.11365,3.70644
12.5092,2.49435,5.5,0.0243284,-0.00571798,6.91567e-09,4,-343232,12245.8,-3.46557,2.2816
13.5092,2.49477,5.5,0.0237108,-0.00513063,-5.88336e-09,4,-331646,12436.2,-1.10084,1.99309
14.509,2.49513,5.5,0.0229009,-0.00462659,7.77123e-10,4,-322622,12456.2,0.0103647,4.7075
15.5088,2.49546,5.5,0.0219446,-0.00418939,-4.43871e-08,4,-305353,12391.2,-6.52735,5.23292
16.5084,2.49578,5.5,0.0208915,-0.0037996,-4.68215e-08,4,-286919,12493.4,5.11421,3.53542
17.508,2.49608,5.5,0.0197577,-0.00344865,-8.44444e-09,4,-270278,12727.1,-1.09741,2.40874
18.5076,2.49637,5.5,0.0185479,-0.0031336,-4.50405e-08,4,-255653,12920.1,-2.963,2.46191
19.5071,2.49664,5.5,0.0172612,-0.00284921,-8.06961e-08,4,-242680,12677.6,-0.258333,4.06146
20.5065,2.49687,5.5,0.0158887,-0.00258757,-7.46656e-08,4,-231116,11248.9,1.75307,2.04205
21.5059,2.49708,5.5,0.0144279,-0.0023473,-8.45891e-09,4,-221167,9790.94,3.93748,0.252756
22.5053,2.49725,5.5,0.0128901,-0.00213553,6.92277e-08,4,-212996,8401.32,2.82768,-1.01522
23.5046,2.49739,5.5,0.01129,-0.00195851,1.24462e-07,4,-206108,7243.22,0.170535,-1.45433
24.5039,2.4975,5.5,0.0096371,-0.00181774,1.84966e-07,4,-200189,6017.96,-1.31346,-0.64925
25.5032,2.49758,5.5,0.00794028,-0.00171093,2.14714e-07,4,-195482,4750.87,-2.5018,2.0346
26.5025,2.49764,5.5,0.00620949,-0.00163153,1.49206e-07,4,-191982,3687.76,-2.40554,1.81577
27.5018,2.49769,5.5,0.0044532,-0.00157328,-2.10306e-08,4,-189277,2672.63,3.38211,-0.11659
28.5011,2.49771,5.5,0.00267892,-0.00153415,-2.30366e-07,4,-187332,1598.51,2.86482,1.00929
29.5004,2.49773,5.5,0.000894111,-0.00151455,-3.76142e-07,4,-186303,529.114,0.975361,0.27776
0.50055,3.48818,5.5,0.00185319,-0.0283333,-2.7156e-06,4,-376447,4192.2,-4.33581,1.92989
1.50165,3.48828,5.5,0.00563579,-0.0270875,-7.4731e-07,4,-376195,11070.7,-4.60226,-10.4995
2.50274,3.48845,5.5,0.00954682,-0.0248183,9.19249e-08,4,-375672,15130,-33.5304,-18.675
3.5038,3.48864,5.5,0.0134132,-0.0219699,5.7233e-07,4,-374647,17282.3,-8.21785,8.92368
4.50479,3.48883,5.5,0.0168849,-0.0191054,2.53179e-07,4,-375208,17891,6.26746,11.5268
5.50568,3.48901,5.5,0.0196385,-0.0166879,-5.90829e-07,4,-379032,16106.3,36.7734,7.92003
6.50644,3.48921,5.5,0.0215959,-0.0148316,-6.01292e-07,4,-384298,13873.8,13.3101,25.3584
7.5071,3.48949,5.5,0.0229388,-0.0133154,8.87799e-08,4,-371745,14972.8,-6.99267,28.7807
8.50766,3.4899,5.5,0.0238325,-0.0119519,3.81883e-07,4,-360895,16877.6,9.22953,10.9109
9.50811,3.49042,5.5,0.0243095,-0.0107425,2.45492e-07,4,-355698,16393.4,4.92623,-5.80993
10.5085,3.49102,5.5,0.0244272,-0.0096786,9.74781e-08,4,-346716,16256.7,-22.7775,-6.33128
11.5087,3.49165,5.5,0.0242815,-0.00869815,3.76707e-08,4,-334426,17119.4,1.43174,-0.687147
12.5089,3.49228,5.5,0.023929,-0.00778329,1.02499e-08,4,-318969,17648.1,-0.969246,-0.923056
13.5089,3.49286,5.5,0.0233793,-0.00695637,1.35331e-09,4,-307249,17968,-0.596006,-1.49405
14.5088,3.49339,5.5,0.0226344,-0.00623759,4.98812e-09,4,-298035,18146.2,-1.56632,1.5294
15.5086,3.49387,5.5,0.0217343,-0.00561956,-2.11518e-08,4,-280880,17983.7,-4.53327,6.32243
16.5083,3.49432,5.5,0.0207296,-0.00507236,-1.47943e-08,4,-262590,18236.6,3.87905,2.50164
17.5079,3.49475,5.5,0.0196402,-0.0045778,3.52766e-09,4,-245899,18437.5,-1.53806,-1.84647
18.5074,3.49515,5.5,0.0184687,-0.00413086,-4.34165e-08,4,-230783,18491.6,-3.56679,-0.67307
19.5069,3.49553,5.5,0.0172063,-0.00372184,-7.83114e-08,4,-216970,17072.7,2.02935,0.0608442
20.5064,3.49586,5.5,0.0158458,-0.00334552,-7.3814e-08,4,-205018,15811.4,6.35318,0.0272046
21.5058,3.49615,5.5,0.0143943,-0.00301016,-3.09267e-08,4,-195218,14345.9,1.92784,-0.66457
22.5051,3.49639,5.5,0.0128669,-0.00272607,4.44227e-08,4,-187211,12653.1,-3.07091,-3.70764
23.5045,3.49658,5.5,0.0112774,-0.00249094,1.29222e-07,4,-180334,11325.6,-2.75644,-5.07844
24.5038,3.49673,5.5,0.00963406,-0.00229932,2.25279e-07,4,-174050,9839.01,-2.83581,-3.99394
25.5031,3.49685,5.5,0.00794174,-0.00215198,3.08445e-07,4,-169357,7801.09,-1.28395,2.63714
26.5024,3.49693,5.5,0.00620841,-0.00204281,2.54423e-07,4,-165981,5792.96,-1.08142,3.89375
27.5017,3.49698,5.5,0.00444777,-0.00196273,5.34844e-08,4,-163277,3759.1,9.26216,3.22887
28.501,3.49702,5.5,0.00267268,-0.00190942,-2.11187e-07,4,-161462,2017.34,3.71397,6.34756
29.5003,3.49704,5.5,0.000891428,-0.00188286,-4.19893e-07,4,-160555,623.305,1.07029,3.71275
0.500524,4.48519,5.5,0.00136884,-0.0340791,-1.9625e-06,4,-360961,3574.87,6.41225,19.9784
1.50158,4.48529,5.5,0.00426227,-0.0330472,-1.07512e-06,4,-357851,9857.78,16.5024,-18.9029
2.50264,4.48547,5.5,0.00751882,-0.0310143,-3.25904e-07,4,-354036,14131.8,-17.1399,-20.9524
3.50368,4.48569,5.5,0.0110921,-0.0281654,6.48872e-07,4,-352297,16833.7,-12.0846,-10.5064
4.50466,4.48595,5.5,0.0146681,-0.0249066,3.63736e-07,4,-350890,18769.4,-12.079,-21.2385
5.50553,4.48624,5.5,0.0178068,-0.0217662,-6.47022e-07,4,-351634,19533.4,13.588,-25.198
6.50626,4.48656,5.5,0.0201892,-0.0191347,-5.31517e-07,4,-355111,18595.4,-11.4207,-8.45672
7.50685,4.48695,5.5,0.0218122,-0.0170167,1.12904e-07,4,-353445,19181.8,-5.20176,15.2394
8.50734,4.48746,5.5,0.0228878,-0.0151823,3.081e-07,4,-336824,21147.3,-27.2112,8.58807
9.50774,4.48807,5.5,0.0235324,-0.0135447,2.19578e-07,4,-329738,22606.4,13.447,14.9704
10.5081,4.48877,5.5,0.0237723,-0.0121337,7.6363e-08,4,-323623,21966,-4.97675,1.74092
11.5084,4.48953,5.5,0.0237029,-0.0108867,2.69585e-08,4,-310583,22282.7,1.63297,-0.704747
12.5085,4.49031,5.5,0.0234197,-0.00972969,-8.67577e-10,4,-295031,23147.5,3.90164,-1.44147
13.5086,4.49106,5.5,0.0229481,-0.0086671,-9.40232e-09,4,-283004,23835.3,-0.389207,-1.64805
14.5085,4.49176,5.5,0.0222852,-0.00772983,-1.87529e-08,4,-273336,23916.4,-1.94998,-2.80229
15.5083,4.4924,5.5,0.0214608,-0.00692105,-1.66791e-08,4,-256559,23825.1,-0.0199992,-2.0701
16.508,4.49299,5.5,0.02052,-0.00620932,-8.33899e-09,4,-238284,24202.3,-0.244652,-2.24242
17.5076,4.49355,5.5,0.0194862,-0.0055676,-2.40548e-08,4,-221318,24586.7,-3.10047,-3.42442
18.5072,4.49408,5.5,0.01836,-0.00498181,-5.85788e-08,4,-205188,23649.8,-1.79017,-1.69227
19.5067,4.49456,5.5,0.0171305,-0.00444269,-8.0811e-08,4,-191106,22557.1,-0.920782,-0.574189
20.5062,4.495,5.5,0.0157983,-0.00395576,-6.79377e-08,4,-179451,21281.3,4.1769,-0.0960383
21.5056,4.49537,5.5,0.0143775,-0.00353216,-2.34908e-08,4,-169160,20350.9,4.85084,0.241841
22.505,4.49567,5.5,0.0128738,-0.00317606,4.98409e-08,4,-160848,18663.6,-0.473094,-6.68388
23.5043,4.49591,5.5,0.0112877,-0.00287897,1.34226e-07,4,-153893,16166.2,-9.27674,-14.5373
24.5037,4.4961,5.5,0.00963455,-0.00262946,2.64234e-07,4,-146223,12317.9,-9.18614,-5.17667
25.503,4.49624,5.5,0.00793149,-0.00242594,4.45898e-07,4,-142109,8147.86,-3.04133,4.96252
26.5023,4.49634,5.5,0.00618999,-0.00226956,4.60179e-07,4,-139157,4898.65,-2.32542,1.77993
27.5017,4.49641,5.5,0.0044262,-0.00215976,2.45065e-07,4,-136884,2709.7,6.79783,-1.34455
28.501,4.49645,5.5,0.00265541,-0.00209174,-4.30274e-08,4,-135512,1289.74,5.84858,-8.6303
29.5003,4.49647,5.5,0.000884875,-0.00205976,-2.92211e-07,4,-134928,361.963,-0.575694,-13.1567
0.5005,5.48239,5.5,0.000990636,-0.0388309,-1.37411e-06,4,-342412,2066.7,-0.737419,22.8436
1.50151,5.48248,5.5,0.00313327,-0.0380955,-1.12962e-06,4,-339251,7062.54,14.0375,1.2345
2.50252,5.48265,5.5,0.00570032,-0.0365016,-4.36927e-07,4,-334389,12103.1,-10.0758,-16.2883
3.50352,5.48291,5.5,0.00877463,-0.0339792,7.83246e-07,4,-330665,15868.1,9.66932,-20.1874
4.50447,5.48324,5.5,0.01218,-0.0306917,6.5783e-07,4,-328945,18748.8,-4.92783,-29.1937
5.50531,5.48364,5.5,0.0155107,-0.0270752,-5.44693e-07,4,-327312,20846.3,7.15047,-29.667
6.506,5.48409,5.5,0.0183122,-0.0236718,-4.52043e-07,4,-327958,21671.8,-3.57566,-14.6229
7.50654,5.48461,5.5,0.0203396,-0.0208105,1.1132e-07,4,-329059,22158.2,-0.0985635,3.10379
8.50697,5.4852,5.5,0.0216832,-0.0184261,1.49881e-07,4,-318189,25264.2,24.0255,-5.39356
9.50734,5.48589,5.5,0.0225366,-0.0163301,1.44943e-07,4,-304211,27213.5,6.20526,7.81277
10.5077,5.48668,5.5,0.0229588,-0.014508,7.47405e-08,4,-298753,27617.5,-4.15573,3.57105
11.5079,5.48754,5.5,0.0230107,-0.0129543,3.53642e-08,4,-287219,27663.2,-3.82576,1.63409
12.5081,5.48846,5.5,0.0228132,-0.0115586,-1.21083e-08,4,-271813,29113.8,8.10353,1.60212
13.5082,5.48937,5.5,0.0224276,-0.0102667,-1.07451e-08,4,-258735,29967.3,0.776529,0.413007
14.5081,5.49024,5.5,0.0218565,-0.00911192,-1.94644e-08,4,-248775,30053.3,-3.8131,-1.40505
15.508,5.49104,5.5,0.0211215,-0.0081054,-3.03044e-08,4,-232120,29901,-1.6447,-2.99351
16.5077,5.49179,5.5,0.0202611,-0.00721911,-3.52642e-08,4,-214201,30452.4,-0.566033,-3.75194
17.5073,5.49249,5.5,0.0192951,-0.00642275,-5.40162e-08,4,-196177,30548.7,-1.40877,-3.9275
18.5069,5.49315,5.5,0.0182257,-0.00569402,-8.48938e-08,4,-179737,29464.8,-1.29894,-5.61003
19.5064,5.49375,5.5,0.0170501,-0.00502748,-9.22405e-08,4,-165742,29025.2,-5.39853,-2.42566
20.5059,5.49428,5.5,0.0157724,-0.00443573,-1.61056e-08,4,-153799,28332.4,3.21595,4.10124
21.5053,5.49473,5.5,0.0143891,-0.00391877,5.65508e-08,4,-142922,26901.4,11.3274,-0.870675
22.5047,5.4951,5.5,0.0128909,-0.00345404,5.98827e-08,4,-131980,22251.5,15.5737,14.5169
23.5041,5.49539,5.5,0.0112801,-0.00303912,6.49699e-08,4,-124376,14789.6,1.75014,7.1193
24.5035,5.49561,5.5,0.00958707,-0.00269467,1.81615e-07,4,-117514,8535.6,1.65174,3.04995
25.5029,5.49577,5.5,0.0078553,-0.00242418,3.39917e-07,4,-113786,4713.89,-4.27567,16.2463
26.5022,5.49588,5.5,0.00610993,-0.00222235,3.92618e-07,4,-112016,2085.39,2.53092,13.4441
27.5016,5.49596,5.5,0.00436137,-0.0020875,2.76611e-07,4,-111002,719.826,1.25319,2.52131
28.5009,5.49601,5.5,0.00261465,-0.0020094,5.75371e-08,4,-110226,195.032,3.20984,0.498569
29.5003,5.49603,5.5,0.000871127,-0.00197492,-1.22964e-07,4,-109973,37.1816,-1.77189,-1.95552
0.500476,6.47976,5.5,0.000736781,-0.0427964,-8.81653e-07,4,-320040,1188.13,-0.984428,54.0882
1.50143,6.47984,5.5,0.00231826,-0.0423254,-7.68045e-07,4,-320744,4458.68,0.330341,-3.71098
2.50239,6.48002,5.5,0.00424228,-0.0411996,-2.80527e-07,4,-315748,9376.85,-8.63333,-24.1629
3.50332,6.48031,5.5,0.00669425,-0.0391827,7.79506e-07,4,-310873,14356.8,12.8593,-22.6057
4.5042,6.48071,5.5,0.00967295,-0.0361916,7.28903e-07,4,-307412,17982.5,17.1765,-15.9958
5.50499,6.48122,5.5,0.0129232,-0.0324497,-3.63774e-07,4,-305343,20978.7,2.90799,-6.46613
6.50565,6.4818,5.5,0.0159953,-0.0284752,-2.52816e-07,4,-303673,23296.9,-4.91861,-7.33
7.50617,6.48244,5.5,0.0184688,-0.0248309,2.29396e-07,4,-302755,24406.2,14.0169,-3.56721
8.50657,6.48313,5.5,0.0201949,-0.0217626,2.13193e-07,4,-298522,27006.3,-0.530914,-5.89723
9.50689,6.48388,5.5,0.0213092,-0.0191472,2.29702e-07,4,-283136,30949.8,49.0508,3.99171
10.5072,6.48474,5.5,0.0219577,-0.0168661,1.47234e-07,4,-271970,31924.9,17.7654,0.233887
11.5074,6.4857,5.5,0.022191,-0.0149357,5.49725e-08,4,-264658,32559.8,-8.10699,0.340468
12.5076,6.48674,5.5,0.0221103,-0.0132748,-2.02847e-08,4,-249440,34017.8,4.24217,2.92367
13.5077,6.4878,5.5,0.0218217,-0.0117573,-7.89205e-09,4,-234839,36037,-0.385481,3.20977
14.5077,6.48884,5.5,0.0213517,-0.0103842,-4.7197e-09,4,-223804,36447.5,-4.95885,0.444852
15.5075,6.48981,5.5,0.0207174,-0.00917802,-2.36858e-08,4,-208057,36643.1,-3.55376,-3.58097
16.5073,6.49072,5.5,0.0199505,-0.00811056,-3.52377e-08,4,-190037,37164.5,-0.470785,-3.70884
17.507,6.49156,5.5,0.0190679,-0.00715091,-4.66172e-08,5,-170740,36397.9,-1.2233,-3.664
18.5066,6.49235,5.5,0.0180762,-0.00628113,-8.42143e-08,4,-154581,35781.7,-3.8464,-5.416
19.5061,6.49308,5.5,0.0169802,-0.0054963,-1.02071e-07,4,-141551,35846.2,-10.8307,-4.00333
20.5056,6.49372,5.5,0.0157634,-0.00477537,-3.268e-08,4,-125593,34703.1,2.76586,2.96901
21.505,6.49425,5.5,0.0143813,-0.00407584,6.36637e-08,4,-112498,25670.9,16.3927,15.0544
22.5045,6.49468,5.5,0.0128202,-0.00340507,1.06401e-07,4,-100317,15711.7,13.1929,2.55073
23.5039,6.49501,5.5,0.0111388,-0.00283032,1.10564e-07,4,-92419.6,7784.4,6.99786,-8.32974
24.5033,6.49525,5.5,0.00941166,-0.00239366,1.26631e-07,4,-88930,3334.38,12.3383,-14.9397
25.5027,6.49543,5.5,0.0076791,-0.00208395,1.28467e-07,4,-87009.8,1389.61,1.8456,-12.2605
26.5021,6.49555,5.5,0.00595879,-0.00187087,1.58434e-07,4,-86035.2,523.371,0.357271,4.03189
27.5015,6.49563,5.5,0.0042518,-0.00173263,1.58801e-07,4,-85637.7,-34.578,-5.29507,4.97404
28.5009,6.49568,5.5,0.00255061,-0.00165335,5.03419e-08,4,-85619.8,-217.715,-3.49288,1.11727
29.5003,6.49571,5.5,0.00085023,-0.00161826,-7.39815e-08,4,-85521.6,-107.251,-4.78312,-4.71806
0.50045,7.47731,5.5,0.000576815,-0.0461808,-3.1357e-07,4,-295799,566.162,-19.6421,41.7387
1.50135,7.4774,5.5,0.00177714,-0.0458792,-2.92524e-07,4,-300267,2574.63,-2.67221,-2.10532
2.50223,7.4776,5.5,0.00317559,-0.0451218,2.19485e-09,4,-297879,6811.94,7.66528,-17.6567
3.50308,7.47792,5.5,0.00499186,-0.0436325,6.17711e-07,4,-292124,12099.6,10.7799,-22.1963
4.50388,7.47838,5.5,0.00737989,-0.0411511,5.08086e-07,4,-287093,16668.3,8.13107,-18.7342
5.5046,7.47898,5.5,0.010285,-0.0376401,-1.48515e-07,4,-284281,20271.2,-7.03769,-16.0708
6.50523,7.47968,5.5,0.0133885,-0.0334323,-2.87393e-08,4,-281123,23408.6,13.8265,-17.4186
7.50573,7.48043,5.5,0.0162096,-0.0291409,2.88086e-07,4,-278855,25945.2,13.0582,-18.2546
8.50611,7.48121,5.5,0.0183771,-0.0253018,3.41261e-07,4,-274814,27796.5,5.85737,-9.92846
9.5064,7.48205,5.5,0.0198401,-0.0220512,3.44431e-07,4,-264252,31713.9,-17.3854,-9.72015
10.5066,7.48298,5.5,0.0207523,-0.0192648,1.80508e-07,4,-248374,34618.2,-0.0670302,-10.2636
11.5068,7.48401,5.5,0.0212143,-0.0168907,7.20469e-08,4,-239991,35902.8,3.70134,-2.51664
12.507,7.48515,5.5,0.0212975,-0.0149011,-1.75759e-08,4,-228739,38169.8,0.621646,0.0264071
13.5071,7.48635,5.5,0.0211288,-0.0131469,-3.02758e-08,4,-211871,40946.9,-4.01582,1.55238
14.5071,7.48756,5.5,0.0207748,-0.0115538,-3.46376e-09,4,-199480,42649.4,-4.60179,2.56229
15.507,7.4887,5.5,0.0202512,-0.0101427,-4.01055e-09,4,-184226,43464.1,-2.98101,-1.45511
16.5068,7.48977,5.5,0.0195884,-0.0088904,-9.22786e-09,5,-165127,43327,-1.92129,-1.18698
17.5065,7.49078,5.5,0.0188091,-0.00776405,-1.85978e-08,5,-145226,43020.7,-1.96065,-2.31857
18.5062,7.49171,5.5,0.0179237,-0.00676022,-3.45856e-08,4,-130219,42057.8,-4.82672,-6.33478
19.5057,7.49256,5.5,0.0169086,-0.00582589,-7.81812e-08,4,-113210,39840.1,0.425716,19.4079
20.5052,7.49332,5.5,0.0156872,-0.00483512,-9.59145e-08,4,-93050.3,28355.2,-2.13041,0.996945
21.5047,7.49393,5.5,0.0141916,-0.00379558,1.27841e-08,4,-77414,16304.5,0.251009,12.0054
22.5041,7.49441,5.5,0.012506,-0.00289236,1.5121e-07,4,-66903.5,6732.97,-0.579233,19.1189
23.5036,7.49476,5.5,0.0107847,-0.00223035,2.0453e-07,4,-63395.8,2522.64,8.39873,13.1874
24.503,7.49502,5.5,0.00908753,-0.00177142,1.80456e-07,4,-62134.8,707.579,16.1901,-14.7116
25.5025,7.49521,5.5,0.00741606,-0.0014614,1.01658e-07,4,-61664.8,-98.4017,7.03426,-19.7581
26.5019,7.49534,5.5,0.00576154,-0.00125545,8.07566e-08,4,-61148.6,-293.751,-1.01158,-8.40084
27.5014,7.49543,5.5,0.00411631,-0.00112116,1.00199e-07,4,-60920.8,-263.549,-2.05921,-1.98682
28.5008,7.49548,5.5,0.00247199,-0.00104096,7.91364e-08,4,-61065,-265.695,0.452432,1.0297
29.5003,7.4955,5.5,0.000824526,-0.00100449,2.1578e-09,4,-61222.8,-114.298,-3.74736,-7.29065
0.500415,8.47506,5.5,0.000467431,-0.0491284,6.35145e-08,4,-272049,824.862,-27.4307,-2.75485
1.50124,8.47516,5.5,0.00141059,-0.0489046,-3.24712e-09,4,-276389,2048.77,-6.00094,1.79703
2.50203,8.47539,5.5,0.00242898,-0.0483692,1.14018e-07,4,-279344,4489.62,4.36127,2.05726
3.50279,8.47575,5.5,0.00370183,-0.0473062,3.10469e-07,4,-274124,9515.42,3.50063,-15.6084
4.5035,8.47627,5.5,0.00545874,-0.0453961,2.44556e-07,4,-268063,14798.9,19.3766,-22.3595
5.50415,8.47694,5.5,0.0078288,-0.0423858,1.85388e-08,4,-263437,18818.9,4.87382,-18.2892
6.50473,8.47772,5.5,0.0106976,-0.0383242,4.32819e-08,4,-260427,22490.5,-16.0349,-22.2684
7.50521,8.47856,5.5,0.0136605,-0.0336714,1.76689e-07,4,-256180,25890.8,1.79919,-20.5378
8.50557,8.47945,5.5,0.0162172,-0.0291128,2.32353e-07,4,-250936,28328.9,13.7943,-9.40796
9.50584,8.48038,5.5,0.018094,-0.0251214,1.94575e-07,4,-242225,29712.5,12.2197,-4.20976
10.5061,8.48138,5.5,0.0193314,-0.0217475,3.57263e-08,4,-229070,33925.7,2.93399,-3.52172
11.5062,8.48249,5.5,0.0200643,-0.0188813,3.70746e-08,4,-216431,37865.2,3.96478,3.34955
12.5064,8.4837,5.5,0.0203704,-0.0164877,-9.07511e-09,4,-207446,41055.8,3.02662,3.53653
13.5065,8.48503,5.5,0.0203525,-0.0144532,-4.69702e-08,4,-191150,45215.2,0.450843,1.99217
14.5065,8.48639,5.5,0.0201247,-0.0126336,-3.80361e-09,4,-175974,47821.9,-3.00799,4.19723
15.5064,8.48771,5.5,0.0197234,-0.0110074,-4.15377e-09,4,-160104,49108,-2.19175,0.585894
16.5063,8.48896,5.5,0.019179,-0.00956805,1.89397e-09,5,-140727,48612.5,-1.4906,-0.0670033
17.506,8.49013,5.5,0.0185143,-0.00826923,2.50218e-08,5,-120101,48374.8,0.491517,0.530117
18.5056,8.49121,5.5,0.0177559,-0.00712387,3.54723e-08,4,-100676,42761.6,1.1782,6.23928
19.5052,8.49221,5.5,0.0167984,-0.00585691,-3.1962e-08,5,-77401.4,32979.9,0.925975,0.461709
20.5048,8.49308,5.5,0.0153746,-0.00431893,-6.32874e-08,5,-57438.3,18016,5.54995,-4.96284
21.5042,8.49377,5.5,0.0136199,-0.00295602,5.87417e-09,5,-41016.8,4334.72,-6.12461,3.97485
22.5037,8.49428,5.5,0.0118965,-0.00199815,4.1851e-08,4,-37741.6,718.199,-14.098,21.0298
23.5033,8.49465,5.5,0.0102685,-0.00134806,5.76452e-08,4,-37323.6,-87.7472,3.251,19.3738
24.5028,8.49492,5.5,0.00868442,-0.00090792,7.43837e-08,4,-36891.9,-192.284,16.8328,5.97386
25.5023,8.49511,5.5,0.00711715,-0.000606784,6.24352e-08,4,-36796.1,-356.256,2.1884,6.53642
26.5018,8.49524,5.5,0.005548,-0.000401655,4.91633e-08,4,-36851.2,-421.898,5.07424,0.660258
27.5013,8.49533,5.5,0.0039708,-0.000264374,7.70234e-08,4,-36426.9,-264.784,10.5494,-9.0097
28.5008,8.49539,5.5,0.00238678,-0.000179976,1.12732e-07,4,-36561.1,-154.737,0.273592,0.302454
29.5003,8.49542,5.5,0.000796608,-0.000140672,1.04563e-07,4,-36925.4,-74.2405,1.92294,-6.88443
0.500372,9.47302,5.5,0.000377311,-0.051714,1.19985e-07,4,-248700,561.191,-7.10263,-22.2383
1.5011,9.47314,5.5,0.00112675,-0.0515135,6.12543e-08,4,-252208,1724.34,-3.27396,-2.878
2.50181,9.4734,5.5,0.00188731,-0.051081,8.01633e-08,4,-257049,3329.92,-20.7286,12.2652
3.50247,9.47381,5.5,0.00276162,-0.0502916,5.54576e-08,4,-256581,7031.12,-2.39002,-3.45145
4.50308,9.47437,5.5,0.00396208,-0.0488756,6.43599e-08,4,-249470,12360.4,15.537,-15.1157
5.50365,9.47509,5.5,0.00572354,-0.0464844,1.16044e-07,4,-243841,16932,-1.3815,-11.4462
