xc,yc,zc,ux,uy,uz,state,szz,sxy
0.500577,2.49135,3.5,0.000576604,-0.008654,8.11948e-11,4,-386898,1225.19
1.50172,2.49144,3.5,0.00171769,-0.00856304,-8.57703e-10,5,-388064,3285.58
2.50282,2.49158,3.5,0.00282367,-0.00841703,-1.06834e-09,5,-390165,4436.69
3.50387,2.49173,3.5,0.00387499,-0.00826597,-6.00669e-10,5,-393006,4430.53
4.50485,2.49185,3.5,0.00485384,-0.00814517,3.94619e-10,5,-396241,3485.18
5.50575,2.49195,3.5,0.00574666,-0.00805199,8.53407e-10,4,-399470,2706.55
6.50656,2.49206,3.5,0.00655719,-0.00793917,4.6716e-10,4,-398824,3287.98
7.50729,2.49225,3.5,0.0072886,-0.00774995,1.6011e-10,4,-396333,4351.52
8.50792,2.49255,3.5,0.00791837,-0.00745437,2.92307e-11,4,-394991,5632.1
9.50843,2.49294,3.5,0.00842811,-0.00705674,3.12419e-11,4,-389074,6687.86
10.5088,2.49341,3.5,0.00881498,-0.00659322,4.33622e-11,4,-379340,7517.45
11.5091,2.49389,3.5,0.00907062,-0.00611035,3.16535e-11,4,-369795,8440.29
12.5092,2.49435,3.5,0.00918973,-0.0056486,2.53763e-11,4,-357861,8936.69
13.5092,2.49477,3.5,0.00917136,-0.00523452,1.8312e-11,4,-346376,9211.71
14.509,2.49513,3.5,0.00902116,-0.00487024,-1.84604e-11,4,-333696,9438.44
15.5088,2.49546,3.5,0.00876671,-0.00453819,-8.83318e-11,0,-316109,9555.84
16.5084,2.49578,3.5,0.00843696,-0.00422145,-1.434e-10,0,-297005,9713.48
17.508,2.49608,3.5,0.00804224,-0.00391667,-1.50588e-10,0,-278391,9428.05
18.5076,2.49637,3.5,0.00758581,-0.00362922,-1.62451e-10,0,-260832,8681.92
19.5071,2.49664,3.5,0.00707244,-0.00336483,-1.88868e-10,0,-244695,7541.16
20.5065,2.49687,3.5,0.00650853,-0.00312837,-1.49407e-10,0,-230278,6110.58
21.5059,2.49708,3.5,0.00590174,-0.00292322,-6.74877e-11,0,-217792,4538.05
22.5053,2.49725,3.5,0.0052604,-0.00275085,-4.2665e-11,0,-207326,2993.12
23.5046,2.49739,3.5,0.00459273,-0.0026107,-4.44729e-11,0,-198837,1633.24
24.5039,2.4975,3.5,0.00390618,-0.00250049,-1.43201e-11,0,-192170,570.641
25.5032,2.49758,3.5,0.00320692,-0.0024168,2.35249e-11,0,-187104,-143.21
26.5025,2.49764,3.5,0.00249969,-0.00235576,2.28334e-11,0,-183399,-514.217
27.5018,2.49769,3.5,0.0017878,-0.00231366,2.30259e-12,0,-180833,-590.399
28.5011,2.49771,3.5,0.00107343,-0.00228742,1.2851e-12,0,-179226,-445.033
29.5004,2.49773,3.5,0.000357919,-0.00227487,7.43295e-12,0,-178453,-163.597
0.50055,3.48818,3.5,0.000550412,-0.0118193,-1.20385e-09,4,-365234,1349.88
1.50165,3.48828,3.5,0.0016495,-0.0117189,-1.24172e-09,5,-365487,3689.87
2.50274,3.48845,3.5,0.00273825,-0.01155,3.2161e-10,5,-366256,5120.58
3.5038,3.48864,3.5,0.00379571,-0.0113577,4.77748e-10,5,-367797,5484.14
4.50479,3.48883,3.5,0.00478739,-0.0111706,5.30398e-10,5,-370502,4989.59
5.50568,3.48901,3.5,0.00567578,-0.0109925,8.77234e-10,4,-374154,4268.26
6.50644,3.48921,3.5,0.00644468,-0.010792,4.46354e-10,4,-375964,4369.18
7.5071,3.48949,3.5,0.00710335,-0.0105063,1.43008e-10,4,-373717,5968.64
8.50766,3.4899,3.5,0.00765678,-0.0100986,6.73424e-11,4,-372293,7679.2
9.50811,3.49042,3.5,0.0081117,-0.00958013,8.93897e-11,4,-365733,9172.45
10.5085,3.49102,3.5,0.0084792,-0.00898254,1.00202e-10,4,-355862,10699
11.5087,3.49165,3.5,0.00874822,-0.00834882,7.96743e-11,4,-345689,11920.6
12.5089,3.49228,3.5,0.00889929,-0.00772355,5.18918e-11,4,-334137,12793.2
13.5089,3.49286,3.5,0.00891899,-0.00713817,4.50736e-11,4,-322011,13326.9
14.5088,3.49339,3.5,0.00880331,-0.00660899,2.39958e-11,4,-308958,13709.4
15.5086,3.49387,3.5,0.00857219,-0.00613151,-4.88011e-11,0,-291993,13718.5
16.5083,3.49432,3.5,0.00825645,-0.005683,-1.16653e-10,0,-272352,13864.4
17.5079,3.49475,3.5,0.00787237,-0.00525198,-1.19554e-10,0,-253188,13348.9
18.5074,3.49515,3.5,0.0074252,-0.00484555,-1.32548e-10,0,-235122,12234.5
19.5069,3.49553,3.5,0.00691994,-0.00447225,-1.72076e-10,0,-218562,10562
20.5064,3.49586,3.5,0.00636356,-0.00413933,-1.49972e-10,0,-203874,8468.17
21.5058,3.49615,3.5,0.0057645,-0.00385187,-8.45322e-11,0,-191320,6167.15
22.5051,3.49639,3.5,0.00513201,-0.00361196,-5.26406e-11,0,-180998,3923.45
23.5045,3.49658,3.5,0.00447515,-0.0034185,-4.97064e-11,0,-172826,1981.88
24.5038,3.49673,3.5,0.00380178,-0.00326769,-2.47868e-11,0,-166573,505.016
25.5031,3.49685,3.5,0.00311809,-0.00315414,7.75604e-12,0,-161941,-447.923
26.5024,3.49693,3.5,0.00242851,-0.00307192,6.37068e-12,0,-158626,-904.906
27.5017,3.49698,3.5,0.00173587,-0.00301556,-6.40446e-12,0,-156370,-949.155
28.501,3.49702,3.5,0.00104186,-0.00298058,-1.87108e-12,0,-154974,-691.089
29.5003,3.49704,3.5,0.000347328,-0.00296388,2.56807e-12,0,-154308,-250.632
0.500524,4.48519,3.5,0.000524306,-0.0148057,-2.22212e-09,5,-343483,1275.41
1.50158,4.48529,3.5,0.00157762,-0.0147081,-1.85059e-09,5,-343103,3577.69
2.50264,4.48547,3.5,0.00263652,-0.0145332,6.19408e-10,5,-342779,5253.66
3.50368,4.48569,3.5,0.00367935,-0.0143077,2.03185e-09,5,-343351,6157.15
4.50466,4.48595,3.5,0.00466211,-0.0140485,2.34198e-09,5,-345356,6365.78
5.50553,4.48624,3.5,0.00553461,-0.0137642,1.67313e-09,5,-348782,6046.44
6.50626,4.48656,3.5,0.00626301,-0.0134448,-1.06255e-10,4,-352276,5905.62
7.50685,4.48695,3.5,0.00685219,-0.013048,-6.91903e-10,4,-352261,7447.7
8.50734,4.48746,3.5,0.00733592,-0.0125409,-2.13505e-10,4,-349017,9665.68
9.50774,4.48807,3.5,0.00774223,-0.0119291,3.38833e-11,4,-343592,11687.9
10.5081,4.48877,3.5,0.00808625,-0.0112292,1.37487e-10,4,-332718,13691.3
11.5084,4.48953,3.5,0.00835941,-0.010468,1.45214e-10,4,-322126,15433.8
12.5085,4.49031,3.5,0.00853303,-0.00969029,9.63281e-11,4,-310502,16667.8
13.5086,4.49106,3.5,0.008586,-0.00893734,5.60301e-11,4,-297670,17466
14.5085,4.49176,3.5,0.0085088,-0.00823817,1.50779e-11,4,-284693,17826.9
15.5083,4.4924,3.5,0.00830924,-0.00760225,-4.00565e-11,4,-267853,17945.7
16.508,4.49299,3.5,0.00801302,-0.00701196,-7.78543e-11,0,-247496,17893
17.5076,4.49355,3.5,0.00764261,-0.00645048,-7.67774e-11,0,-227713,17292.3
18.5072,4.49408,3.5,0.00720742,-0.00592128,-9.65356e-11,0,-208946,15795.9
19.5067,4.49456,3.5,0.00671299,-0.00543589,-1.33965e-10,0,-191799,13559.3
20.5062,4.495,3.5,0.00616671,-0.00500456,-1.39237e-10,0,-176719,10721
21.5056,4.49537,3.5,0.00557813,-0.00463461,-1.12411e-10,0,-164077,7584.31
22.505,4.49567,3.5,0.00495787,-0.0043289,-6.87108e-11,0,-153997,4559.22
23.5043,4.49591,3.5,0.00431612,-0.0040853,-5.61998e-11,0,-146317,2013.43
24.5037,4.4961,3.5,0.00366123,-0.00389772,-3.99769e-11,0,-140677,158.437
25.503,4.49624,3.5,0.00299918,-0.00375805,-7.61007e-12,0,-136653,-965.551
26.5023,4.49634,3.5,0.00233376,-0.00365787,-3.10549e-12,0,-133862,-1436.5
27.5017,4.49641,3.5,0.00166709,-0.00358967,-7.31514e-12,0,-132008,-1389.98
28.501,4.49645,3.5,0.00100019,-0.00354757,3.47594e-12,0,-130880,-977.595
29.5003,4.49647,3.5,0.000333373,-0.00352753,7.64167e-12,0,-130347,-349.538
0.5005,5.48239,3.5,0.000499653,-0.0176133,-2.42642e-09,5,-321344,1097.32
1.50151,5.48248,3.5,0.00150538,-0.0175239,-1.38707e-09,5,-320639,3192.37
2.50252,5.48265,3.5,0.00252001,-0.0173495,8.86967e-10,5,-319847,5048.35
3.50352,5.48291,3.5,0.00352202,-0.017094,2.59009e-09,5,-319798,6526.37
4.50447,5.48324,3.5,0.00446812,-0.0167611,3.27815e-09,5,-321075,7508.91
5.50531,5.48364,3.5,0.00530727,-0.0163622,2.4696e-09,5,-323875,7828.32
6.506,5.48409,3.5,0.00599914,-0.0159076,-6.4434e-10,4,-327933,7902.47
7.50654,5.48461,3.5,0.00653974,-0.0153912,-1.87377e-09,4,-330499,9194.53
8.50697,5.4852,3.5,0.0069713,-0.0147953,-6.64208e-10,4,-326497,11501.4
9.50734,5.48589,3.5,0.00733535,-0.0141076,-8.85503e-11,4,-321394,13677.8
10.5077,5.48668,3.5,0.00765022,-0.0133243,1.24025e-10,4,-310635,16193.2
11.5079,5.48754,3.5,0.00791264,-0.0124561,1.61632e-10,4,-299820,18709.8
12.5081,5.48846,3.5,0.00809812,-0.01154,1.22868e-10,4,-286864,20599.8
13.5082,5.48937,3.5,0.00817878,-0.0106266,6.947e-11,4,-273815,21784.2
14.5081,5.49024,3.5,0.00813482,-0.00975925,1.95998e-11,4,-260333,22046.9
15.508,5.49104,3.5,0.00796865,-0.00895587,-6.93858e-12,4,-242931,22005.1
16.5077,5.49179,3.5,0.00769933,-0.00821114,-1.8981e-11,0,-222685,21801.9
17.5073,5.49249,3.5,0.00734785,-0.00751168,-4.88528e-11,0,-201957,21130
18.5069,5.49315,3.5,0.00692811,-0.00685488,-1.00832e-10,0,-182322,19324.5
19.5064,5.49375,3.5,0.00644769,-0.00625304,-1.15636e-10,0,-164348,16515.6
20.5059,5.49428,3.5,0.00591443,-0.00572043,-1.23877e-10,0,-148691,12822.2
21.5053,5.49473,3.5,0.00533938,-0.00526787,-1.36575e-10,0,-135940,8681.43
22.5047,5.4951,3.5,0.00473535,-0.00489918,-9.33083e-11,0,-126267,4765.49
23.5041,5.49539,3.5,0.00411407,-0.00461022,-6.17633e-11,0,-119342,1625.71
24.5035,5.49561,3.5,0.00348414,-0.00439124,-4.28133e-11,0,-114564,-510.605
25.5029,5.49577,3.5,0.00285075,-0.00423035,-1.10405e-11,0,-111333,-1684.17
26.5022,5.49588,3.5,0.00221654,-0.00411611,-1.28125e-11,0,-109183,-2069.57
27.5016,5.49596,3.5,0.00158262,-0.00403893,-1.95572e-11,0,-107797,-1869.03
28.5009,5.49601,3.5,0.000949262,-0.00399149,-8.68222e-13,0,-106970,-1272.43
29.5003,5.49603,3.5,0.000316364,-0.00396898,1.11037e-11,0,-106584,-448.752
0.500476,6.47976,3.5,0.000476423,-0.0202425,-1.40948e-09,5,-298709,915.259
1.50143,6.47984,3.5,0.00143131,-0.0201579,-4.96789e-10,5,-298106,2802.16
2.50239,6.48002,3.5,0.00238564,-0.0199791,1.13272e-09,4,-297291,4795.24
3.50332,6.48031,3.5,0.00332092,-0.0196919,2.2794e-09,5,-297076,6718.58
4.5042,6.48071,3.5,0.00420392,-0.0192888,2.25097e-09,5,-297716,8359.07
5.50499,6.48122,3.5,0.00499314,-0.0187808,1.68594e-09,5,-299750,9443.37
6.50565,6.4818,3.5,0.0056515,-0.0181959,-4.9048e-10,4,-303587,10101.9
7.50617,6.48244,3.5,0.00616638,-0.0175604,-1.84819e-09,4,-307511,10915.3
8.50657,6.48313,3.5,0.00656639,-0.0168748,-9.24313e-10,4,-304778,13115.9
9.50689,6.48388,3.5,0.00689281,-0.0161151,-1.97045e-10,4,-299111,15623.1
10.5072,6.48474,3.5,0.00717085,-0.0152585,6.79709e-11,4,-289484,18239.1
11.5074,6.4857,3.5,0.00740923,-0.0143001,1.2508e-10,4,-277458,21195
12.5076,6.48674,3.5,0.00759365,-0.0132634,1.3918e-10,4,-264409,23734.9
13.5077,6.4878,3.5,0.00769377,-0.0121962,1.38041e-10,4,-249914,25726.2
14.5077,6.48884,3.5,0.0076791,-0.011161,9.80554e-11,4,-236259,26594
15.5075,6.48981,3.5,0.00754546,-0.01019,5.22927e-11,4,-217889,26492.2
16.5073,6.49072,3.5,0.00730739,-0.0092835,9.9508e-12,4,-197834,25948.4
17.507,6.49156,3.5,0.00698062,-0.00843637,-4.31949e-11,0,-175926,24774.1
18.5066,6.49235,3.5,0.00658112,-0.00764509,-9.19795e-11,0,-155251,22778.5
19.5061,6.49308,3.5,0.00611848,-0.00692079,-1.16181e-10,0,-136148,19446.6
20.5056,6.49372,3.5,0.00560146,-0.00628248,-1.42206e-10,0,-119592,14707.6
21.505,6.49425,3.5,0.0050435,-0.0057474,-1.61462e-10,0,-106719,9262.23
22.5045,6.49468,3.5,0.00446112,-0.00532054,-1.2249e-10,0,-97785.5,4344.99
23.5039,6.49501,3.5,0.00386782,-0.0049934,-6.7462e-11,0,-92017.1,731.526
24.5033,6.49525,3.5,0.00327144,-0.00475009,-2.78398e-11,0,-88400.2,-1458.52
25.5027,6.49543,3.5,0.0026751,-0.00457373,-1.25874e-11,0,-86115.9,-2492.47
26.5021,6.49555,3.5,0.00207963,-0.00444966,-3.36063e-11,0,-84669.9,-2678.52
27.5015,6.49563,3.5,0.00148495,-0.00436632,-3.73048e-11,0,-83768.7,-2280.43
28.5009,6.49568,3.5,0.000890794,-0.00431529,-8.10166e-12,0,-83243.5,-1506.9
29.5003,6.49571,3.5,0.000296905,-0.00429112,1.40181e-11,0,-83001.4,-524.602
0.50045,7.47731,3.5,0.000449947,-0.022689,1.84126e-11,5,-275797,821.662
1.50135,7.4774,3.5,0.00134553,-0.0225996,5.52348e-10,5,-275436,2607.03
2.50223,7.4776,3.5,0.00222586,-0.0224043,1.22036e-09,4,-275069,4660.4
3.50308,7.47792,3.5,0.0030764,-0.0220813,1.19056e-09,5,-274791,6900.07
4.50388,7.47838,3.5,0.00387773,-0.0216158,1.70421e-10,5,-275115,8955.89
5.5046,7.47898,3.5,0.00460355,-0.0210159,4.09528e-12,5,-276509,10737.5
6.50523,7.47968,3.5,0.00522588,-0.0203208,2.25986e-10,4,-279531,12027.5
7.50573,7.48043,3.5,0.0057252,-0.0195743,-7.51054e-10,4,-283480,12690.6
8.50611,7.48121,3.5,0.00610736,-0.0187915,-1.0057e-09,4,-283022,14312.3
9.5064,7.48205,3.5,0.00640266,-0.0179504,-2.43522e-10,4,-277250,17129.3
10.5066,7.48298,3.5,0.00664148,-0.0170219,5.15273e-11,4,-268434,20125.4
11.5068,7.48401,3.5,0.00684581,-0.0159874,1.39826e-10,4,-255436,23143.7
12.507,7.48515,3.5,0.0070148,-0.0148517,1.96058e-10,4,-243687,26243.3
13.5071,7.48635,3.5,0.00712728,-0.0136455,2.30024e-10,4,-226157,28889.7
14.5071,7.48756,3.5,0.00714348,-0.0124428,1.98698e-10,4,-212724,30898.2
15.507,7.4887,3.5,0.00704159,-0.0113011,1.20042e-10,4,-193154,31231.8
16.5068,7.48977,3.5,0.00683334,-0.0102272,1.86225e-11,4,-172029,30423.2
17.5065,7.49078,3.5,0.00653298,-0.00922414,-3.98972e-11,0,-149508,28527.3
18.5062,7.49171,3.5,0.00615781,-0.00829146,-6.11662e-11,0,-127909,26010.9
19.5057,7.49256,3.5,0.00571707,-0.00743599,-1.22499e-10,0,-107175,22432.9
20.5052,7.49332,3.5,0.00521934,-0.00668449,-1.76389e-10,0,-88967.1,16193.5
21.5047,7.49393,3.5,0.00468304,-0.00606819,-1.73096e-10,0,-76178.4,8893.4
22.5041,7.49441,3.5,0.00413113,-0.00559215,-1.28707e-10,0,-68660.3,2976.97
23.5036,7.49476,3.5,0.00357812,-0.00523735,-7.12769e-11,0,-64685.5,-603.606
24.503,7.49502,3.5,0.00302725,-0.00497802,-2.09111e-11,0,-62454.3,-2442.73
25.5025,7.49521,3.5,0.00247785,-0.00479196,-1.26354e-11,0,-61156.4,-3110.25
26.5019,7.49534,3.5,0.00192862,-0.00466179,-3.44623e-11,0,-60376.8,-3018.16
27.5014,7.49543,3.5,0.00137869,-0.00457459,-2.94603e-11,0,-59907.8,-2442.44
28.5008,7.49548,3.5,0.000827756,-0.00452125,-5.75608e-12,0,-59640.5,-1571.22
29.5003,7.4955,3.5,0.000276019,-0.00449599,1.42988e-11,0,-59518.9,-540.508
0.500415,8.47506,3.5,0.000415467,-0.0249407,9.89715e-10,5,-252831,819.632
1.50124,8.47516,3.5,0.0012375,-0.0248373,1.3839e-09,5,-252839,2642.65
2.50203,8.47539,3.5,0.00203375,-0.0246138,1.11546e-09,5,-252851,4767.12
3.50279,8.47575,3.5,0.00279156,-0.0242502,-3.49124e-10,5,-252749,7119.03
4.5035,8.47627,3.5,0.00350143,-0.023731,-1.61019e-09,5,-252964,9455.21
5.50415,8.47694,3.5,0.00415215,-0.0230618,-1.19166e-09,5,-254015,11713.4
6.50473,8.47772,3.5,0.0047277,-0.0222821,3.37951e-10,4,-256031,13521.2
7.50521,8.47856,3.5,0.00520606,-0.0214374,4.04112e-10,5,-258991,14495.3
8.50557,8.47945,3.5,0.00557185,-0.0205536,-4.51385e-10,4,-261092,15579.5
9.50584,8.48038,3.5,0.00584274,-0.0196217,-2.20587e-10,4,-255346,18163.6
10.5061,8.48138,3.5,0.00605038,-0.0186151,8.91902e-11,4,-247375,21502.8
11.5062,8.48249,3.5,0.00622031,-0.0175112,2.23082e-10,4,-235065,24855.5
12.5064,8.4837,3.5,0.00636648,-0.0162961,2.81738e-10,4,-221840,28265.2
13.5065,8.48503,3.5,0.00647962,-0.0149737,3.01054e-10,4,-204670,31791
14.5065,8.48639,3.5,0.0065191,-0.0136086,2.52156e-10,4,-189418,34702
15.5064,8.48771,3.5,0.00644843,-0.0122859,1.66431e-10,4,-168411,35457.7
16.5063,8.48896,3.5,0.00626985,-0.0110377,6.27492e-11,4,-145983,34775.7
17.506,8.49013,3.5,0.00599791,-0.00987158,1.2443e-11,0,-122093,32194.3
18.5056,8.49121,3.5,0.0056469,-0.0087942,-5.15374e-11,0,-100735,28429.6
19.5052,8.49221,3.5,0.00523013,-0.00779491,-1.71853e-10,0,-77063.2,25995.7
20.5048,8.49308,3.5,0.0047516,-0.00691515,-2.08648e-10,0,-56005.9,16567.2
21.5042,8.49377,3.5,0.00424339,-0.00622604,-1.81129e-10,0,-43921.3,6083.22
22.5037,8.49428,3.5,0.00374348,-0.00571888,-1.42877e-10,0,-39830.5,719.138
23.5033,8.49465,3.5,0.00325177,-0.00534893,-8.09925e-11,0,-37945.2,-1836.94
24.5028,8.49492,3.5,0.00276216,-0.0050811,-2.14659e-11,0,-37038.2,-2859.33
25.5023,8.49511,3.5,0.00227011,-0.0048895,1.55549e-12,0,-36548,-3032.09
26.5018,8.49524,3.5,0.00177332,-0.00475541,-7.55361e-12,0,-36268.3,-2713.13
27.5013,8.49533,3.5,0.0012713,-0.00466543,-1.99974e-11,0,-36105.1,-2102.36
28.5008,8.49539,3.5,0.000764774,-0.00461028,-1.50144e-11,0,-36014,-1320.81
29.5003,8.49542,3.5,0.000255271,-0.00458413,4.34605e-12,0,-35973,-449.61
0.500372,9.47302,3.5,0.000371817,-0.0269808,1.20835e-09,5,-230022,947.453
1.5011,9.47314,3.5,0.00110429,-0.0268586,1.44604e-09,5,-230358,2883.87
2.50181,9.4734,3.5,0.00180702,-0.0266013,7.62077e-10,5,-230674,5068.48
3.50247,9.47381,3.5,0.00246813,-0.0261942,-1.10193e-09,5,-230730,7423.3
4.50308,9.47437,3.5,0.00308224,-0.0256276,-2.28636e-09,5,-231032,9976.59
5.50365,9.47509,3.5,0.00364822,-0.024909,-1.6427e-09,4,-231910,12524
6.50416,9.47593,3.5,0.00416023,-0.0240687,7.79995e-11,4,-233176,14644.6
7.5046,9.47686,3.5,0.0046,-0.0231425,1.1511e-09,5,-235129,16001.9
8.50494,9.47784,3.5,0.0049441,-0.0221631,3.4988e-10,4,-237694,16935.3
9.5052,9.47886,3.5,0.00519514,-0.0211391,-2.03692e-10,4,-233924,18950.9
10.5054,9.47995,3.5,0.00537917,-0.0200483,1.61043e-10,4,-225774,22079.8
11.5055,9.48113,3.5,0.00552098,-0.0188712,3.18986e-10,4,-214452,25611.6
12.5056,9.48241,3.5,0.00563973,-0.0175855,3.44663e-10,4,-200550,29361.6
13.5057,9.48383,3.5,0.00573701,-0.0161705,3.28181e-10,4,-186182,34051.2
14.5058,9.48535,3.5,0.00578737,-0.0146544,2.71815e-10,4,-165381,37564.4
15.5057,9.48686,3.5,0.00574754,-0.0131438,1.92401e-10,4,-144656,38983.6
16.5056,9.48828,3.5,0.00560493,-0.0117155,1.21578e-10,4,-120247,38827.8
17.5054,9.48962,3.5,0.00537579,-0.0103776,6.06055e-11,0,-94101,37020.7
18.5051,9.49085,3.5,0.00506658,-0.00915395,-1.20854e-10,0,-72767.9,33318.4
19.5046,9.49203,3.5,0.00462604,-0.0079741,-2.7559e-10,0,-45874.2,30753.6
20.5041,9.49305,3.5,0.00413605,-0.00695483,-2.5962e-10,0,-15676,7290.42
21.5037,9.49376,3.5,0.00371038,-0.00623546,-2.28657e-10,0,-13956.1,1190.43
22.5033,9.49428,3.5,0.00331024,-0.00571647,-1.71221e-10,0,-12722.2,-855.935
23.5029,9.49466,3.5,0.00290954,-0.00533984,-7.46394e-11,0,-12404.1,-1534.57
24.5025,9.49493,3.5,0.00249764,-0.00506652,-2.14629e-11,0,-12253.2,-1673.54
25.5021,9.49513,3.5,0.00207075,-0.00487004,1.3451e-11,0,-12180.8,-1556.71
26.5016,9.49527,3.5,0.00162875,-0.00473174,1.51617e-11,0,-12140.9,-1303.58
27.5012,9.49536,3.5,0.00117357,-0.00463842,-3.59245e-11,0,-12118.2,-973.19
28.5007,9.49542,3.5,0.000708333,-0.00458095,-4.32546e-11,0,-12105.8,-598.889
29.5002,9.49545,3.5,0.00023682,-0.00455361,-1.44612e-11,0,-12100.3,-201.973
0.500612,0.498202,4.5,0.000611612,-0.00179814,9.24549e-10,4,-432319,288.989
1.50181,0.498225,4.5,0.00180506,-0.00177491,-1.71722e-09,5,-434656,832.012
2.50292,0.498262,4.5,0.00292091,-0.00173828,-3.01586e-09,5,-438730,1091.74
3.50394,0.498296,4.5,0.00394122,-0.00170391,-1.17615e-09,5,-443634,1058.42
4.50488,0.498316,4.5,0.00488113,-0.00168396,9.72627e-10,4,-448146,606.954
5.50578,0.498325,4.5,0.00577814,-0.00167472,1.45905e-09,4,-447277,522.212
6.50665,0.498342,4.5,0.0066479,-0.00165849,8.47824e-10,4,-446313,761.657
7.50747,0.498376,4.5,0.00746698,-0.00162363,2.3488e-10,4,-444079,829.623
8.50819,0.498436,4.5,0.00819455,-0.00156424,-2.75563e-11,4,-441101,1238.2
9.50878,0.49852,4.5,0.00878089,-0.00147954,-7.06998e-11,4,-437773,1475.09
10.5092,0.498621,4.5,0.0091994,-0.00137934,-4.42034e-11,4,-427203,1469.6
11.5094,0.498726,4.5,0.00944161,-0.00127411,-3.28033e-11,4,-417868,1569.58
12.5095,0.498824,4.5,0.00950685,-0.0011759,3.22011e-12,4,-408438,1605.49
13.5094,0.498905,4.5,0.00942672,-0.00109455,2.60102e-11,4,-394907,1534.24
14.5092,0.498974,4.5,0.00923742,-0.00102563,-7.69678e-11,4,-381813,1742.34
15.509,0.499039,4.5,0.00896196,-0.00096081,-1.80206e-10,0,-364890,1871.25
16.5086,0.499102,4.5,0.00861755,-0.000898021,-1.69856e-10,0,-346122,1909.32
17.5082,0.499162,4.5,0.00821089,-0.000837704,-1.37112e-10,0,-328050,1856.81
18.5077,0.499219,4.5,0.00774462,-0.000780803,-1.51182e-10,0,-311011,1719.34
19.5072,0.499272,4.5,0.0072229,-0.000728384,-1.63576e-10,0,-295291,1504.44
20.5067,0.499319,4.5,0.0066514,-0.000681362,-1.17142e-10,0,-281137,1232.53
21.506,0.49936,4.5,0.00603693,-0.000640379,-5.94742e-11,0,-268726,932.24
22.5054,0.499394,4.5,0.0053869,-0.000605725,-3.2134e-11,0,-258142,634.846
23.5047,0.499423,4.5,0.00470877,-0.000577331,-1.26901e-11,0,-249375,369.084
24.504,0.499445,4.5,0.00400951,-0.000554815,1.80274e-11,0,-242331,156.507
25.5033,0.499462,4.5,0.00329518,-0.000537573,4.9829e-11,0,-236856,8.52581
26.5026,0.499475,4.5,0.00257068,-0.000524902,5.71081e-11,0,-232770,-73.8209
27.5018,0.499484,4.5,0.00183977,-0.000516109,4.83185e-11,0,-229891,-98.0396
28.5011,0.499489,4.5,0.00110512,-0.000510604,2.82735e-11,0,-228067,-77.4986
29.5004,0.499492,4.5,0.000368564,-0.000507962,1.5589e-11,0,-227183,-28.9897
0.500599,1.49469,4.5,0.000598854,-0.0053115,-1.05983e-11,4,-409140,846.264
1.50177,1.49475,4.5,0.00177345,-0.00524707,-1.18802e-09,5,-410977,2300.95
2.50289,1.49485,4.5,0.002887,-0.00514576,-2.18265e-09,5,-414358,3059.46
3.50392,1.49495,4.5,0.00392131,-0.00504748,-6.69841e-10,5,-418429,2949.62
4.50488,1.49502,4.5,0.00487767,-0.00498276,1.07701e-09,4,-422443,2070.18
5.50577,1.49506,4.5,0.00577277,-0.00494469,1.10499e-09,4,-423514,1459.08
6.50662,1.49511,4.5,0.00662017,-0.00488957,6.24961e-10,4,-422315,2008.63
7.50741,1.49522,4.5,0.00740838,-0.0047821,2.4227e-10,4,-419873,2609.36
8.5081,1.4954,4.5,0.0081014,-0.00460427,4.54451e-11,4,-417738,3628.39
9.50866,1.49565,4.5,0.00865996,-0.00435496,-9.24328e-13,4,-413174,4252.1
10.5091,1.49594,4.5,0.00906523,-0.00406131,4.07511e-11,4,-403220,4381.81
11.5093,1.49624,4.5,0.00931025,-0.00375541,3.54883e-11,4,-393565,4898.85
12.5094,1.49653,4.5,0.00939634,-0.00346854,-9.40169e-12,4,-383162,5147.75
13.5093,1.49678,4.5,0.00934063,-0.00322286,-5.04661e-12,4,-370754,5086.37
14.5092,1.49699,4.5,0.00916524,-0.00301149,-7.15451e-11,4,-357662,5359.45
15.5089,1.49718,4.5,0.00889674,-0.00281567,-1.60748e-10,0,-340432,5658.48
16.5086,1.49737,4.5,0.00855737,-0.00262674,-1.51588e-10,0,-321578,5749.25
17.5082,1.49755,4.5,0.00815477,-0.00244515,-1.23838e-10,0,-303324,5598.25
18.5077,1.49773,4.5,0.00769185,-0.00227386,-1.38708e-10,0,-286114,5177.11
19.5072,1.49788,4.5,0.00717295,-0.00211614,-1.55081e-10,0,-270255,4518.38
20.5066,1.49803,4.5,0.006604,-0.0019748,-1.14119e-10,0,-256014,3688.12
21.506,1.49815,4.5,0.00599209,-0.0018518,-6.26245e-11,0,-243577,2772.98
22.5053,1.49825,4.5,0.00534494,-0.00174801,-3.66809e-11,0,-233029,1869.1
